atom,x,y,z
C,0.7097,13.5414,55.339
C,-2.1213,13.3931,55.339
C,-3.5096,13.098,55.339
C,-6.1561,12.082,55.339
C,-7.3853,11.3724,55.339
C,-9.5884,9.5884,55.339
C,-10.5381,8.5336,55.339
C,-12.082,6.1561,55.339
C,-12.6594,4.8595,55.339
C,-13.3931,2.1213,55.339
C,-13.5414,0.7097,55.339
C,-13.3931,-2.1213,55.339
C,-13.098,-3.5096,55.339
C,-12.082,-6.1561,55.339
C,-11.3724,-7.3853,55.339
C,-9.5884,-9.5884,55.339
C,-8.5336,-10.5381,55.339
C,-6.1561,-12.082,55.339
C,-4.8595,-12.6594,55.339
C,-2.1213,-13.3931,55.339
C,-0.7097,-13.5414,55.339
C,2.1213,-13.3931,55.339
C,3.5096,-13.098,55.339
C,6.1561,-12.082,55.339
C,7.3853,-11.3724,55.339
C,9.5884,-9.5884,55.339
C,10.5381,-8.5336,55.339
C,12.082,-6.1561,55.339
C,12.6594,-4.8595,55.339
C,13.3931,-2.1213,55.339
C,13.5414,-0.7097,55.339
C,13.3931,2.1213,55.339
C,13.098,3.5096,55.339
C,12.082,6.1561,55.339
C,11.3724,7.3853,55.339
C,7.9704,10.9703,56.5688
C,6.78,11.7433,56.5688
C,4.1903,12.8963,56.5688
C,2.8193,13.2637,56.5688
C,0,13.56,56.5688
C,-1.4174,13.4857,56.5688
C,-4.1903,12.8963,56.5688
C,-5.5153,12.3877,56.5688
C,-7.9704,10.9703,56.5688
C,-9.0734,10.077,56.5688
C,-10.9703,7.9704,56.5688
C,-11.7433,6.78,56.5688
C,-12.8963,4.1903,56.5688
C,-13.2637,2.8193,56.5688
C,-13.56,0,56.5688
C,-13.4857,-1.4174,56.5688
C,-12.8963,-4.1903,56.5688
C,-12.3877,-5.5153,56.5688
C,-10.9703,-7.9704,56.5688
C,-10.077,-9.0734,56.5688
C,-7.9704,-10.9703,56.5688
C,-6.78,-11.7433,56.5688
C,-4.1903,-12.8963,56.5688
C,-2.8193,-13.2637,56.5688
C,0,-13.56,56.5688
C,1.4174,-13.4857,56.5688
C,4.1903,-12.8963,56.5688
C,5.5153,-12.3877,56.5688
C,7.9704,-10.9703,56.5688
C,9.0734,-10.077,56.5688
C,10.9703,-7.9704,56.5688
C,11.7433,-6.78,56.5688
C,12.8963,-4.1903,56.5688
C,13.2637,-2.8193,56.5688
C,13.56,0,56.5688
C,13.4857,1.4174,56.5688
C,12.8963,4.1903,56.5688
C,12.3877,5.5153,56.5688
C,10.9703,7.9704,56.5688
C,10.077,9.0734,56.5688
C,6.1561,12.082,57.7985
C,4.8595,12.6594,57.7985
C,2.1213,13.3931,57.7985
C,0.7097,13.5414,57.7985
C,-2.1213,13.3931,57.7985
C,-3.5096,13.098,57.7985
C,-6.1561,12.082,57.7985
C,-7.3853,11.3724,57.7985
C,-9.5884,9.5884,57.7985
C,-10.5381,8.5336,57.7985
C,-12.082,6.1561,57.7985
C,-12.6594,4.8595,57.7985
C,-13.3931,2.1213,57.7985
C,-13.5414,0.7097,57.7985
C,-13.3931,-2.1213,57.7985
C,-13.098,-3.5096,57.7985
C,-12.082,-6.1561,57.7985
C,-11.3724,-7.3853,57.7985
C,-9.5884,-9.5884,57.7985
C,-8.5336,-10.5381,57.7985
C,-6.1561,-12.082,57.7985
C,-4.8595,-12.6594,57.7985
C,-2.1213,-13.3931,57.7985
C,-0.7097,-13.5414,57.7985
C,2.1213,-13.3931,57.7985
C,3.5096,-13.098,57.7985
C,6.1561,-12.082,57.7985
C,7.3853,-11.3724,57.7985
C,9.5884,-9.5884,57.7985
C,10.5381,-8.5336,57.7985
C,12.082,-6.1561,57.7985
C,12.6594,-4.8595,57.7985
C,13.3931,-2.1213,57.7985
C,13.5414,-0.7097,57.7985
C,13.3931,2.1213,57.7985
C,13.098,3.5096,57.7985
C,12.082,6.1561,57.7985
C,11.3724,7.3853,57.7985
C,9.5884,9.5884,57.7985
C,8.5336,10.5381,57.7985
C,4.1903,12.8963,59.0283
C,2.8193,13.2637,59.0283
C,0,13.56,59.0283
C,-1.4174,13.4857,59.0283
C,-4.1903,12.8963,59.0283
C,-5.5153,12.3877,59.0283
C,-7.9704,10.9703,59.0283
C,-9.0734,10.077,59.0283
C,-10.9703,7.9704,59.0283
C,-11.7433,6.78,59.0283
C,-12.8963,4.1903,59.0283
C,-13.2637,2.8193,59.0283
C,-13.56,0,59.0283
C,-13.4857,-1.4174,59.0283
C,-12.8963,-4.1903,59.0283
C,-12.3877,-5.5153,59.0283
C,-10.9703,-7.9704,59.0283
C,-10.077,-9.0734,59.0283
C,-7.9704,-10.9703,59.0283
C,-6.78,-11.7433,59.0283
C,-4.1903,-12.8963,59.0283
C,-2.8193,-13.2637,59.0283
C,0,-13.56,59.0283
C,1.4174,-13.4857,59.0283
C,4.1903,-12.8963,59.0283
C,5.5153,-12.3877,59.0283
C,7.9704,-10.9703,59.0283
C,9.0734,-10.077,59.0283
C,10.9703,-7.9704,59.0283
C,11.7433,-6.78,59.0283
C,12.8963,-4.1903,59.0283
C,13.2637,-2.8193,59.0283
C,13.56,0,59.0283
C,13.4857,1.4174,59.0283
C,12.8963,4.1903,59.0283
C,12.3877,5.5153,59.0283
C,10.9703,7.9704,59.0283
C,10.077,9.0734,59.0283
C,7.9704,10.9703,59.0283
C,6.78,11.7433,59.0283
C,2.1213,13.3931,60.258
C,0.7097,13.5414,60.258
C,-2.1213,13.3931,60.258
C,-3.5096,13.098,60.258
C,-6.1561,12.082,60.258
C,-7.3853,11.3724,60.258
C,-9.5884,9.5884,60.258
C,-10.5381,8.5336,60.258
C,-12.082,6.1561,60.258
C,-12.6594,4.8595,60.258
C,-13.3931,2.1213,60.258
C,-13.5414,0.7097,60.258
C,-13.3931,-2.1213,60.258
C,-13.098,-3.5096,60.258
C,-12.082,-6.1561,60.258
C,-11.3724,-7.3853,60.258
C,-9.5884,-9.5884,60.258
C,-8.5336,-10.5381,60.258
C,-6.1561,-12.082,60.258
C,-4.8595,-12.6594,60.258
C,-2.1213,-13.3931,60.258
C,-0.7097,-13.5414,60.258
C,2.1213,-13.3931,60.258
C,3.5096,-13.098,60.258
C,6.1561,-12.082,60.258
C,7.3853,-11.3724,60.258
C,9.5884,-9.5884,60.258
C,10.5381,-8.5336,60.258
C,12.082,-6.1561,60.258
C,12.6594,-4.8595,60.258
C,13.3931,-2.1213,60.258
C,13.5414,-0.7097,60.258
C,13.3931,2.1213,60.258
C,13.098,3.5096,60.258
C,12.082,6.1561,60.258
C,11.3724,7.3853,60.258
C,9.5884,9.5884,60.258
C,8.5336,10.5381,60.258
C,6.1561,12.082,60.258
C,4.8595,12.6594,60.258
C,0,13.56,61.4878
C,-1.4174,13.4857,61.4878
C,-4.1903,12.8963,61.4878
C,-5.5153,12.3877,61.4878
C,-7.9704,10.9703,61.4878
C,-9.0734,10.077,61.4878
C,-10.9703,7.9704,61.4878
C,-11.7433,6.78,61.4878
C,-12.8963,4.1903,61.4878
C,-13.2637,2.8193,61.4878
C,-13.56,0,61.4878
C,-13.4857,-1.4174,61.4878
C,-12.8963,-4.1903,61.4878
C,-12.3877,-5.5153,61.4878
C,-10.9703,-7.9704,61.4878
C,-10.077,-9.0734,61.4878
C,-7.9704,-10.9703,61.4878
C,-6.78,-11.7433,61.4878
C,-4.1903,-12.8963,61.4878
C,-2.8193,-13.2637,61.4878
C,0,-13.56,61.4878
C,1.4174,-13.4857,61.4878
C,4.1903,-12.8963,61.4878
C,5.5153,-12.3877,61.4878
C,7.9704,-10.9703,61.4878
C,9.0734,-10.077,61.4878
C,10.9703,-7.9704,61.4878
C,11.7433,-6.78,61.4878
C,12.8963,-4.1903,61.4878
C,13.2637,-2.8193,61.4878
C,13.56,0,61.4878
C,13.4857,1.4174,61.4878
C,12.8963,4.1903,61.4878
C,12.3877,5.5153,61.4878
C,10.9703,7.9704,61.4878
C,10.077,9.0734,61.4878
C,7.9704,10.9703,61.4878
C,6.78,11.7433,61.4878
C,4.1903,12.8963,61.4878
C,2.8193,13.2637,61.4878
C,-2.1213,13.3931,62.7176
C,-3.5096,13.098,62.7176
C,-6.1561,12.082,62.7176
C,-7.3853,11.3724,62.7176
C,-9.5884,9.5884,62.7176
C,-10.5381,8.5336,62.7176
C,-12.082,6.1561,62.7176
C,-12.6594,4.8595,62.7176
C,-13.3931,2.1213,62.7176
C,-13.5414,0.7097,62.7176
C,-13.3931,-2.1213,62.7176
C,-13.098,-3.5096,62.7176
C,-12.082,-6.1561,62.7176
C,-11.3724,-7.3853,62.7176
C,-9.5884,-9.5884,62.7176
C,-8.5336,-10.5381,62.7176
C,-6.1561,-12.082,62.7176
C,-4.8595,-12.6594,62.7176
C,-2.1213,-13.3931,62.7176
C,-0.7097,-13.5414,62.7176
C,2.1213,-13.3931,62.7176
C,3.5096,-13.098,62.7176
C,6.1561,-12.082,62.7176
C,7.3853,-11.3724,62.7176
C,9.5884,-9.5884,62.7176
C,10.5381,-8.5336,62.7176
C,12.082,-6.1561,62.7176
C,12.6594,-4.8595,62.7176
C,13.3931,-2.1213,62.7176
C,13.5414,-0.7097,62.7176
C,13.3931,2.1213,62.7176
C,13.098,3.5096,62.7176
C,12.082,6.1561,62.7176
C,11.3724,7.3853,62.7176
C,9.5884,9.5884,62.7176
C,8.5336,10.5381,62.7176
C,6.1561,12.082,62.7176
C,4.8595,12.6594,62.7176
C,2.1213,13.3931,62.7176
C,0.7097,13.5414,62.7176
C,-4.1903,12.8963,63.9473
C,-5.5153,12.3877,63.9473
C,-7.9704,10.9703,63.9473
C,-9.0734,10.077,63.9473
C,-10.9703,7.9704,63.9473
C,-11.7433,6.78,63.9473
C,-12.8963,4.1903,63.9473
C,-13.2637,2.8193,63.9473
C,-13.56,0,63.9473
C,-13.4857,-1.4174,63.9473
C,-12.8963,-4.1903,63.9473
C,-12.3877,-5.5153,63.9473
C,-10.9703,-7.9704,63.9473
C,-10.077,-9.0734,63.9473
C,-7.9704,-10.9703,63.9473
C,-6.78,-11.7433,63.9473
C,-4.1903,-12.8963,63.9473
C,-2.8193,-13.2637,63.9473
C,0,-13.56,63.9473
C,1.4174,-13.4857,63.9473
C,4.1903,-12.8963,63.9473
C,5.5153,-12.3877,63.9473
C,7.9704,-10.9703,63.9473
C,9.0734,-10.077,63.9473
C,10.9703,-7.9704,63.9473
C,11.7433,-6.78,63.9473
C,12.8963,-4.1903,63.9473
C,13.2637,-2.8193,63.9473
C,13.56,0,63.9473
C,13.4857,1.4174,63.9473
C,12.8963,4.1903,63.9473
C,12.3877,5.5153,63.9473
C,10.9703,7.9704,63.9473
C,10.077,9.0734,63.9473
C,7.9704,10.9703,63.9473
C,6.78,11.7433,63.9473
C,4.1903,12.8963,63.9473
C,2.8193,13.2637,63.9473
C,0,13.56,63.9473
C,-1.4174,13.4857,63.9473
C,-6.1561,12.082,65.1771
C,-7.3853,11.3724,65.1771
C,-9.5884,9.5884,65.1771
C,-10.5381,8.5336,65.1771
C,-12.082,6.1561,65.1771
C,-12.6594,4.8595,65.1771
C,-13.3931,2.1213,65.1771
C,-13.5414,0.7097,65.1771
C,-13.3931,-2.1213,65.1771
C,-13.098,-3.5096,65.1771
C,-12.082,-6.1561,65.1771
C,-11.3724,-7.3853,65.1771
C,-9.5884,-9.5884,65.1771
C,-8.5336,-10.5381,65.1771
C,-6.1561,-12.082,65.1771
C,-4.8595,-12.6594,65.1771
C,-2.1213,-13.3931,65.1771
C,-0.7097,-13.5414,65.1771
C,2.1213,-13.3931,65.1771
C,3.5096,-13.098,65.1771
C,6.1561,-12.082,65.1771
C,7.3853,-11.3724,65.1771
C,9.5884,-9.5884,65.1771
C,10.5381,-8.5336,65.1771
C,12.082,-6.1561,65.1771
C,12.6594,-4.8595,65.1771
C,13.3931,-2.1213,65.1771
C,13.5414,-0.7097,65.1771
C,13.3931,2.1213,65.1771
C,13.098,3.5096,65.1771
C,12.082,6.1561,65.1771
C,11.3724,7.3853,65.1771
C,9.5884,9.5884,65.1771
C,8.5336,10.5381,65.1771
C,6.1561,12.082,65.1771
C,4.8595,12.6594,65.1771
C,2.1213,13.3931,65.1771
C,0.7097,13.5414,65.1771
C,-2.1213,13.3931,65.1771
C,-3.5096,13.098,65.1771
C,-7.9704,10.9703,66.4068
C,-9.0734,10.077,66.4068
C,-10.9703,7.9704,66.4068
C,-11.7433,6.78,66.4068
C,-12.8963,4.1903,66.4068
C,-13.2637,2.8193,66.4068
C,-13.56,0,66.4068
C,-13.4857,-1.4174,66.4068
C,-12.8963,-4.1903,66.4068
C,-12.3877,-5.5153,66.4068
C,-10.9703,-7.9704,66.4068
C,-10.077,-9.0734,66.4068
C,-7.9704,-10.9703,66.4068
C,-6.78,-11.7433,66.4068
C,-4.1903,-12.8963,66.4068
C,-2.8193,-13.2637,66.4068
C,0,-13.56,66.4068
C,1.4174,-13.4857,66.4068
C,4.1903,-12.8963,66.4068
C,5.5153,-12.3877,66.4068
C,7.9704,-10.9703,66.4068
C,9.0734,-10.077,66.4068
C,10.9703,-7.9704,66.4068
C,11.7433,-6.78,66.4068
C,12.8963,-4.1903,66.4068
C,13.2637,-2.8193,66.4068
C,13.56,0,66.4068
C,13.4857,1.4174,66.4068
C,12.8963,4.1903,66.4068
C,12.3877,5.5153,66.4068
C,10.9703,7.9704,66.4068
C,10.077,9.0734,66.4068
C,7.9704,10.9703,66.4068
C,6.78,11.7433,66.4068
C,4.1903,12.8963,66.4068
C,2.8193,13.2637,66.4068
C,0,13.56,66.4068
C,-1.4174,13.4857,66.4068
C,-4.1903,12.8963,66.4068
C,-5.5153,12.3877,66.4068
C,-9.5884,9.5884,67.6366
C,-10.5381,8.5336,67.6366
C,-12.082,6.1561,67.6366
C,-12.6594,4.8595,67.6366
C,-13.3931,2.1213,67.6366
C,-13.5414,0.7097,67.6366
C,-13.3931,-2.1213,67.6366
C,-13.098,-3.5096,67.6366
C,-12.082,-6.1561,67.6366
C,-11.3724,-7.3853,67.6366
C,-9.5884,-9.5884,67.6366
C,-8.5336,-10.5381,67.6366
C,-6.1561,-12.082,67.6366
C,-4.8595,-12.6594,67.6366
C,-2.1213,-13.3931,67.6366
C,-0.7097,-13.5414,67.6366
C,2.1213,-13.3931,67.6366
C,3.5096,-13.098,67.6366
C,6.1561,-12.082,67.6366
C,7.3853,-11.3724,67.6366
C,9.5884,-9.5884,67.6366
C,10.5381,-8.5336,67.6366
C,12.082,-6.1561,67.6366
C,12.6594,-4.8595,67.6366
C,13.3931,-2.1213,67.6366
C,13.5414,-0.7097,67.6366
C,13.3931,2.1213,67.6366
C,13.098,3.5096,67.6366
C,12.082,6.1561,67.6366
C,11.3724,7.3853,67.6366
C,9.5884,9.5884,67.6366
C,8.5336,10.5381,67.6366
C,6.1561,12.082,67.6366
C,4.8595,12.6594,67.6366
C,2.1213,13.3931,67.6366
C,0.7097,13.5414,67.6366
C,-2.1213,13.3931,67.6366
C,-3.5096,13.098,67.6366
C,-6.1561,12.082,67.6366
C,-7.3853,11.3724,67.6366
C,-10.9703,7.9704,68.8663
C,-11.7433,6.78,68.8663
C,-12.8963,4.1903,68.8663
C,-13.2637,2.8193,68.8663
C,-13.56,0,68.8663
C,-13.4857,-1.4174,68.8663
C,-12.8963,-4.1903,68.8663
C,-12.3877,-5.5153,68.8663
C,-10.9703,-7.9704,68.8663
C,-10.077,-9.0734,68.8663
C,-7.9704,-10.9703,68.8663
C,-6.78,-11.7433,68.8663
C,-4.1903,-12.8963,68.8663
C,-2.8193,-13.2637,68.8663
C,0,-13.56,68.8663
C,1.4174,-13.4857,68.8663
C,4.1903,-12.8963,68.8663
C,5.5153,-12.3877,68.8663
C,7.9704,-10.9703,68.8663
C,9.0734,-10.077,68.8663
C,10.9703,-7.9704,68.8663
C,11.7433,-6.78,68.8663
C,12.8963,-4.1903,68.8663
C,13.2637,-2.8193,68.8663
C,13.56,0,68.8663
C,13.4857,1.4174,68.8663
C,12.8963,4.1903,68.8663
C,12.3877,5.5153,68.8663
C,10.9703,7.9704,68.8663
C,10.077,9.0734,68.8663
C,7.9704,10.9703,68.8663
C,6.78,11.7433,68.8663
C,4.1903,12.8963,68.8663
C,2.8193,13.2637,68.8663
C,0,13.56,68.8663
C,-1.4174,13.4857,68.8663
C,-4.1903,12.8963,68.8663
C,-5.5153,12.3877,68.8663
C,-7.9704,10.9703,68.8663
C,-9.0734,10.077,68.8663
C,-12.082,6.1561,70.0961
C,-12.6594,4.8595,70.0961
C,-13.3931,2.1213,70.0961
C,-13.5414,0.7097,70.0961
C,-13.3931,-2.1213,70.0961
C,-13.098,-3.5096,70.0961
C,-12.082,-6.1561,70.0961
C,-11.3724,-7.3853,70.0961
C,-9.5884,-9.5884,70.0961
C,-8.5336,-10.5381,70.0961
C,-6.1561,-12.082,70.0961
C,-4.8595,-12.6594,70.0961
C,-2.1213,-13.3931,70.0961
C,-0.7097,-13.5414,70.0961
C,2.1213,-13.3931,70.0961
C,3.5096,-13.098,70.0961
C,6.1561,-12.082,70.0961
C,7.3853,-11.3724,70.0961
C,9.5884,-9.5884,70.0961
C,10.5381,-8.5336,70.0961
C,12.082,-6.1561,70.0961
C,12.6594,-4.8595,70.0961
C,13.3931,-2.1213,70.0961
C,13.5414,-0.7097,70.0961
C,13.3931,2.1213,70.0961
C,13.098,3.5096,70.0961
C,12.082,6.1561,70.0961
C,11.3724,7.3853,70.0961
C,9.5884,9.5884,70.0961
C,8.5336,10.5381,70.0961
C,6.1561,12.082,70.0961
C,4.8595,12.6594,70.0961
C,2.1213,13.3931,70.0961
C,0.7097,13.5414,70.0961
C,-2.1213,13.3931,70.0961
C,-3.5096,13.098,70.0961
C,-6.1561,12.082,70.0961
C,-7.3853,11.3724,70.0961
C,-9.5884,9.5884,70.0961
C,-10.5381,8.5336,70.0961
C,-12.8963,4.1903,71.3259
C,-13.2637,2.8193,71.3259
C,-13.56,0,71.3259
C,-13.4857,-1.4174,71.3259
C,-12.8963,-4.1903,71.3259
C,-12.3877,-5.5153,71.3259
C,-10.9703,-7.9704,71.3259
C,-10.077,-9.0734,71.3259
C,-7.9704,-10.9703,71.3259
C,-6.78,-11.7433,71.3259
C,-4.1903,-12.8963,71.3259
C,-2.8193,-13.2637,71.3259
C,0,-13.56,71.3259
C,1.4174,-13.4857,71.3259
C,4.1903,-12.8963,71.3259
C,5.5153,-12.3877,71.3259
C,7.9704,-10.9703,71.3259
C,9.0734,-10.077,71.3259
C,10.9703,-7.9704,71.3259
C,11.7433,-6.78,71.3259
C,12.8963,-4.1903,71.3259
C,13.2637,-2.8193,71.3259
C,13.56,0,71.3259
C,13.4857,1.4174,71.3259
C,12.8963,4.1903,71.3259
C,12.3877,5.5153,71.3259
C,10.9703,7.9704,71.3259
C,10.077,9.0734,71.3259
C,7.9704,10.9703,71.3259
C,6.78,11.7433,71.3259
C,4.1903,12.8963,71.3259
C,2.8193,13.2637,71.3259
C,0,13.56,71.3259
C,-1.4174,13.4857,71.3259
C,-4.1903,12.8963,71.3259
C,-5.5153,12.3877,71.3259
C,-7.9704,10.9703,71.3259
C,-9.0734,10.077,71.3259
C,-10.9703,7.9704,71.3259
C,-11.7433,6.78,71.3259
C,-13.3931,2.1213,72.5556
C,-13.5414,0.7097,72.5556
C,-13.3931,-2.1213,72.5556
C,-13.098,-3.5096,72.5556
C,-12.082,-6.1561,72.5556
C,-11.3724,-7.3853,72.5556
C,-9.5884,-9.5884,72.5556
C,-8.5336,-10.5381,72.5556
C,-6.1561,-12.082,72.5556
C,-4.8595,-12.6594,72.5556
C,-2.1213,-13.3931,72.5556
C,-0.7097,-13.5414,72.5556
C,2.1213,-13.3931,72.5556
C,3.5096,-13.098,72.5556
C,6.1561,-12.082,72.5556
C,7.3853,-11.3724,72.5556
C,9.5884,-9.5884,72.5556
C,10.5381,-8.5336,72.5556
C,12.082,-6.1561,72.5556
C,12.6594,-4.8595,72.5556
C,13.3931,-2.1213,72.5556
C,13.5414,-0.7097,72.5556
C,13.3931,2.1213,72.5556
C,13.098,3.5096,72.5556
C,12.082,6.1561,72.5556
C,11.3724,7.3853,72.5556
C,9.5884,9.5884,72.5556
C,8.5336,10.5381,72.5556
C,6.1561,12.082,72.5556
C,4.8595,12.6594,72.5556
C,2.1213,13.3931,72.5556
C,0.7097,13.5414,72.5556
C,-2.1213,13.3931,72.5556
C,-3.5096,13.098,72.5556
C,-6.1561,12.082,72.5556
C,-7.3853,11.3724,72.5556
C,-9.5884,9.5884,72.5556
C,-10.5381,8.5336,72.5556
C,-12.082,6.1561,72.5556
C,-12.6594,4.8595,72.5556
